id_movie,score_num,year_released
400361,6.7,1983
400362,6.6,1983
400363,6.4,1983
400364,5.9,1983
400365,6.5,1983
400366,7.4,1983
400367,7.2,1983
400368,7.2,1983
400369,5.9,1983
400370,5.7,1983
400371,5.2,1983
400372,6.6,1983
400373,6.6,1983
400374,6.9,1983
400375,6.0,1983
400376,7.5,1983
400377,8.1,1983
400378,5.0,1983
400379,3.5,1983
400380,4.6,1983
400381,5.0,1983
400382,6.8,1983
400383,7.4,1983
400384,6.7,1983
400385,6.7,1983
400386,6.3,1983
400387,6.3,1983
400388,7.3,1983
400389,4.9,1983
400390,4.7,1983
400391,6.4,1983
400392,6.4,1983
400393,5.7,1983
400394,6.3,1983
400395,6.4,1983
400396,5.2,1983
400397,5.2,1983
400398,4.9,1983
400399,5.0,1983
400400,4.7,1983
400401,5.0,1983
400402,5.5,1983
400403,6.1,1983
400404,7.5,1983
400405,7.1,1983
400406,6.5,1983
400407,4.0,1983
400408,7.2,1983
400409,4.3,1983
400410,7.0,1983
400411,4.1,1983
400412,7.0,1983
400413,5.9,1983
400414,6.1,1983
400415,7.7,1983
400416,6.5,1983
400417,4.6,1983
400418,6.8,1983
400419,6.0,1983
400420,4.7,1983
400421,5.6,1983
400422,4.4,1983
400423,6.1,1983
400424,4.3,1983
400425,5.5,1983
400426,5.7,1983
400427,5.8,1983
400428,3.0,1983
400429,6.3,1983
400430,7.6,1983
400431,6.6,1983
400432,7.0,1983
400433,5.3,1983
400434,5.8,1983
400435,4.6,1983
400436,5.7,1983
400437,6.6,1983
400438,4.9,1983
400439,6.3,1983
400440,6.6,1983
400441,5.2,1983
400442,6.6,1983
400443,6.7,1983
400444,5.9,1983
400445,6.7,1983
400446,6.2,1983
400447,5.5,1983
400448,6.0,1983
400449,3.8,1983
400450,3.7,1983
400451,6.8,1983
400452,5.8,1983
400453,5.2,1983
400454,6.7,1983
400455,5.1,1983
400456,5.3,1983
400457,4.3,1983
400458,3.8,1983
400459,6.1,1983
400460,5.2,1983
400461,4.7,1983
400462,6.1,1983
400463,6.3,1983
400464,4.9,1983
400465,6.0,1983
400466,7.3,1983
400467,4.9,1983
400468,7.2,1983
400469,5.4,1983
400470,4.5,1983
400471,5.4,1983
400472,5.0,1983
400473,6.7,1983
400474,5.3,1983
400475,8.3,1983
400476,8.0,1984
400477,6.5,1984
400478,7.8,1984
400479,7.3,1984
400480,8.4,1984
400481,6.7,1984
400482,7.5,1984
400483,6.8,1984
400484,7.5,1984
400485,8.3,1984
400486,7.3,1984
400487,6.4,1984
400488,7.4,1984
400489,6.6,1984
400490,6.6,1984
400491,7.3,1984
400492,6.9,1984
400493,6.7,1984
400494,7.0,1984
400495,8.1,1984
400496,7.9,1984
400497,7.1,1984
400498,7.2,1984
400499,5.9,1984
400500,5.6,1984
400501,6.8,1984
400502,6.3,1984
400503,7.6,1984
400504,7.5,1984
400505,6.3,1984
400506,8.1,1984
400507,6.0,1984
400508,4.9,1984
400509,5.9,1984
400510,4.4,1984
400511,7.0,1984
400512,6.1,1984
400513,5.6,1984
400514,6.0,1984
400515,5.9,1984
400516,6.4,1984
400517,6.7,1984
400518,6.9,1984
400519,6.8,1984
400520,7.8,1984
400521,6.5,1984
400522,7.0,1984
400523,6.4,1984
400524,5.8,1984
400525,6.3,1984
400526,6.4,1984
400527,6.1,1984
400528,7.4,1984
400529,3.0,1984
400530,5.1,1984
400531,7.5,1984
400532,5.7,1984
400533,7.3,1984
400534,6.5,1984
400535,6.0,1984
400536,7.1,1984
400537,4.9,1984
400538,5.5,1984
400539,6.4,1984
400540,6.9,1984
400541,6.1,1984
400542,6.5,1984
400543,5.3,1984
400544,5.8,1984
400545,7.3,1984
400546,6.7,1984
400547,4.2,1984
400548,6.5,1984
400549,6.6,1984
400550,6.7,1984
400551,5.9,1984
400552,6.7,1984
400553,6.7,1984
400554,5.4,1984
400555,4.1,1984
400556,6.3,1984
400557,6.3,1984
400558,3.9,1984
400559,6.2,1984
400560,5.6,1984
400561,5.9,1984
400562,6.5,1984
400563,3.7,1984
400564,5.1,1984
400565,6.6,1984
400566,5.8,1984
400567,6.5,1984
400568,5.4,1984
400569,4.3,1984
400570,6.0,1984
400571,6.2,1984
400572,5.7,1984
400573,6.1,1984
400574,8.3,1984
400575,6.3,1984
400576,6.0,1984
400577,7.2,1984
400578,6.7,1984
400579,3.7,1984
400580,5.9,1984
400581,5.8,1984
400582,5.5,1984
400583,7.0,1984
400584,6.1,1984
400585,6.4,1984
400586,6.1,1984
400587,6.4,1984
400588,4.8,1984
400589,5.3,1984
400590,5.8,1984
400591,6.8,1984
400592,5.5,1984
400593,7.4,1984
400594,3.8,1984
400595,6.0,1984
400596,5.5,1984
400597,4.5,1984
400598,6.6,1984
400599,6.3,1984
400600,6.8,1984
400601,5.7,1984
400602,7.4,1984
400603,6.0,1984
400604,5.9,1984
400605,6.1,1984
400606,6.4,1984
400607,6.7,1984
400608,4.7,1984
400609,5.8,1984
400610,5.2,1984
400611,6.3,1984
400612,5.4,1984
400613,6.3,1984
400614,3.7,1984
400615,6.3,1984
400616,5.9,1984
400617,5.7,1984
400618,5.2,1984
400619,7.9,1984
400620,6.0,1984
400621,5.8,1984
400622,5.7,1984
400623,6.5,1984
400624,4.5,1984
400625,5.4,1984
400626,6.3,1984
400627,5.2,1984
400628,5.9,1984
400629,6.5,1984
400630,7.6,1984
400631,6.6,1984
400632,5.8,1984
400633,5.3,1984
400634,6.1,1984
400635,3.8,1984
400636,5.7,1984
400637,6.9,1984
400638,5.7,1984
400639,7.3,1984
400640,5.1,1984
400641,5.1,1984
400642,5.1,1984
400643,6.2,1984
400644,6.6,1985
400645,7.8,1985
400646,8.5,1985
400647,7.3,1985
400648,7.3,1985
400649,7.8,1985
400650,6.7,1985
400651,6.5,1985
400652,7.2,1985
400653,6.4,1985
400654,7.3,1985
400655,6.4,1985
400656,7.9,1985
400657,7.3,1985
400658,6.1,1985
400659,7.0,1985
400660,6.7,1985
400661,7.4,1985
400662,7.8,1985
400663,7.2,1985
400664,6.9,1985
400665,7.1,1985
400666,8.2,1985
400667,7.0,1985
400668,7.3,1985
400669,5.1,1985
400670,7.1,1985
400671,6.5,1985
400672,6.7,1985
400673,6.3,1985
400674,7.7,1985
400675,6.3,1985
400676,6.9,1985
400677,4.5,1985
400678,5.5,1985
400679,6.3,1985
400680,6.2,1985
400681,7.0,1985
400682,7.2,1985
400683,7.1,1985
400684,6.5,1985
400685,6.2,1985
400686,6.4,1985
400687,6.2,1985
400688,5.8,1985
400689,6.4,1985
400690,4.8,1985
400691,7.2,1985
400692,7.2,1985
400693,6.5,1985
400694,6.9,1985
400695,6.6,1985
400696,6.0,1985
400697,6.0,1985
400698,6.6,1985
400699,6.5,1985
400700,6.9,1985
400701,6.1,1985
400702,5.5,1985
400703,6.1,1985
400704,5.5,1985
400705,5.3,1985
400706,7.6,1985
400707,6.5,1985
400708,7.0,1985
400709,6.7,1985
400710,6.5,1985
400711,6.4,1985
400712,7.4,1985
400713,6.9,1985
400714,6.8,1985
400715,6.5,1985
400716,4.8,1985
400717,6.9,1985
400718,6.7,1985
400719,6.8,1985
400720,8.0,1985
400721,4.3,1985
400722,6.6,1985
400723,5.7,1985
400724,6.3,1985
400725,8.0,1985
400726,6.2,1985
400727,6.3,1985
400728,7.0,1985
400729,6.9,1985
400730,6.5,1985
400731,7.0,1985
400732,6.5,1985
400733,6.7,1985
400734,6.2,1985
400735,5.9,1985
400736,5.2,1985
400737,5.5,1985
400738,6.9,1985
400739,5.7,1985
400740,6.8,1985
400741,5.0,1985
400742,7.0,1985
400743,6.3,1985
400744,7.7,1985
400745,5.7,1985
400746,7.6,1985
400747,6.0,1985
400748,6.1,1985
400749,5.3,1985
400750,6.1,1985
400751,4.7,1985
400752,5.5,1985
400753,5.3,1985
400754,7.0,1985
400755,6.6,1985
400756,5.7,1985
400757,5.3,1985
400758,6.1,1985
400759,5.1,1985
400760,6.1,1985
400761,5.7,1985
400762,4.4,1985
400763,7.1,1985
400764,4.5,1985
400765,4.8,1985
400766,6.3,1985
400767,6.2,1985
400768,6.6,1985
400769,6.5,1985
400770,7.4,1985
400771,5.7,1985
400772,5.3,1985
400773,4.5,1985
400774,6.2,1985
400775,6.0,1985
400776,5.3,1985
400777,7.5,1985
400778,5.3,1985
400779,5.7,1985
400780,6.1,1985
400781,6.0,1985
400782,7.8,1985
400783,6.5,1985
400784,7.3,1985
400785,6.1,1985
400786,6.2,1985
400787,7.7,1985
400788,7.8,1985
400789,5.5,1985
400790,6.5,1985
400791,5.4,1985
400792,4.5,1985
400793,5.7,1985
400794,6.4,1985
400795,5.6,1985
400796,6.5,1985
400797,6.7,1985
400798,6.1,1985
400799,6.5,1985
400800,5.8,1985
400801,5.4,1985
400802,6.2,1985
400803,4.1,1985
400804,6.1,1985
400805,5.4,1985
400806,7.0,1985
400807,6.8,1985
400808,6.5,1985
400809,4.6,1985
400810,6.8,1985
400811,5.9,1985
400812,6.9,1985
400813,6.0,1985
400814,6.6,1985
400815,5.1,1985
400816,4.1,1985
400817,7.6,1985
400818,5.2,1985
400819,6.9,1985
400820,5.9,1985
400821,7.5,1985
400822,5.0,1985
400823,6.7,1985
400824,4.2,1985
400825,4.7,1985
400826,6.1,1985
400827,6.9,1985
400828,6.4,1985
400829,5.3,1985
400830,4.8,1985
400831,5.1,1985
400832,6.6,1985
400833,6.8,1985
400834,6.3,1985
400835,6.9,1985
400836,6.6,1985
400837,6.5,1985
400838,6.6,1985
400839,4.6,1985
400840,6.9,1985
400841,6.4,1985
400842,5.4,1985
400843,5.6,1985
400844,6.9,1986
400845,8.3,1986
400846,8.1,1986
400847,7.8,1986
400848,6.6,1986
400849,7.4,1986
400850,7.1,1986
400851,7.3,1986
400852,6.8,1986
400853,8.1,1986
400854,7.7,1986
400855,7.2,1986
400856,4.7,1986
400857,7.6,1986
400858,7.0,1986
400859,6.6,1986
400860,6.1,1986
400861,7.0,1986
400862,6.0,1986
400863,6.0,1986
400864,7.3,1986
400865,6.7,1986
400866,5.6,1986
400867,7.7,1986
400868,6.0,1986
400869,7.0,1986
400870,7.5,1986
400871,6.9,1986
400872,6.9,1986
400873,5.8,1986
400874,6.4,1986
400875,7.4,1986
400876,6.6,1986
400877,6.2,1986
400878,6.5,1986
400879,5.5,1986
400880,6.9,1986
400881,6.0,1986
400882,6.4,1986
400883,6.6,1986
400884,7.4,1986
400885,6.2,1986
400886,6.1,1986
400887,5.6,1986
400888,5.5,1986
400889,6.4,1986
400890,6.7,1986
400891,7.0,1986
400892,7.0,1986
400893,7.3,1986
400894,5.4,1986
400895,6.8,1986
400896,8.1,1986
400897,7.2,1986
400898,6.9,1986
400899,6.9,1986
400900,5.7,1986
400901,5.6,1986
400902,7.9,1986
400903,7.2,1986
400904,6.9,1986
400905,7.3,1986
400906,6.1,1986
400907,4.5,1986
400908,7.0,1986
400909,6.5,1986
400910,6.9,1986
400911,6.1,1986
400912,7.1,1986
400913,5.4,1986
400914,6.8,1986
400915,6.5,1986
400916,5.8,1986
400917,5.3,1986
400918,7.7,1986
400919,5.7,1986
400920,7.3,1986
400921,5.4,1986
400922,4.6,1986
400923,7.0,1986
400924,6.6,1986
400925,7.2,1986
400926,5.6,1986
400927,7.0,1986
400928,6.2,1986
400929,6.2,1986
400930,6.5,1986
400931,6.1,1986
400932,5.7,1986
400933,7.1,1986
400934,5.1,1986
400935,8.0,1986
400936,5.7,1986
400937,5.7,1986
400938,6.7,1986
400939,3.9,1986
400940,5.8,1986
400941,5.7,1986
400942,4.8,1986
400943,6.2,1986
400944,5.8,1986
400945,5.2,1986
400946,5.9,1986
400947,6.5,1986
400948,6.3,1986
400949,7.2,1986
400950,7.7,1986
400951,6.0,1986
400952,5.6,1986
400953,8.0,1986
400954,5.4,1986
400955,6.2,1986
400956,5.9,1986
400957,5.9,1986
400958,5.7,1986
400959,5.7,1986
400960,6.4,1986
400961,5.5,1986
400962,6.3,1986
400963,4.7,1986
400964,5.7,1986
400965,7.7,1986
400966,6.2,1986
400967,4.9,1986
400968,6.0,1986
400969,5.1,1986
400970,5.8,1986
400971,5.7,1986
400972,6.6,1986
400973,6.0,1986
400974,5.9,1986
400975,6.4,1986
400976,6.0,1986
400977,4.8,1986
400978,6.0,1986
400979,6.4,1986
400980,5.0,1986
400981,7.1,1986
400982,3.5,1986
400983,5.8,1986
400984,5.6,1986
400985,4.7,1986
400986,5.8,1986
400987,5.6,1986
400988,5.8,1986
400989,5.1,1986
400990,5.4,1986
400991,5.7,1986
400992,3.2,1986
400993,5.7,1986
400994,4.7,1986
400995,5.2,1986
400996,5.6,1986
400997,5.7,1986
400998,5.4,1986
400999,5.9,1986
401000,7.2,1986
401001,3.2,1986
401002,5.3,1986
401003,6.8,1986
401004,5.4,1986
401005,5.6,1986
401006,7.3,1986
401007,7.4,1986
401008,5.9,1986
401009,7.2,1986
401010,5.9,1986
401011,5.6,1986
401012,6.0,1986
401013,4.2,1986
401014,7.6,1986
401015,5.2,1986
401016,5.2,1986
401017,4.4,1986
401018,6.0,1986
401019,4.6,1986
401020,7.0,1986
401021,4.9,1986
401022,5.6,1986
401023,6.2,1986
401024,5.5,1986
401025,4.8,1986
401026,4.1,1986
401027,6.6,1986
401028,5.7,1986
401029,7.7,1986
401030,7.2,1986
401031,6.7,1986
401032,5.9,1986
401033,6.0,1986
401034,5.0,1986
401035,5.0,1986
401036,6.8,1986
401037,5.3,1986
401038,5.8,1986
401039,7.2,1986
401040,5.5,1986
401041,3.7,1986
401042,4.0,1986
401043,5.9,1986
401044,8.1,1987
401045,7.3,1987
401046,8.3,1987
401047,7.8,1987
401048,7.5,1987
401049,7.0,1987
401050,6.9,1987
401051,7.9,1987
401052,7.1,1987
401053,7.3,1987
401054,7.6,1987
401055,7.0,1987
401056,5.9,1987
401057,5.4,1987
401058,6.9,1987
401059,7.0,1987
401060,7.7,1987
401061,7.1,1987
401062,6.6,1987
401063,7.1,1987
401064,6.7,1987
401065,6.4,1987
401066,7.3,1987
401067,7.1,1987
401068,3.0,1987
401069,7.4,1987
401070,7.3,1987
401071,6.6,1987
401072,7.6,1987
401073,6.8,1987
401074,6.9,1987
401075,6.5,1987
401076,3.7,1987
401077,6.5,1987
401078,7.6,1987
401079,7.7,1987
401080,6.6,1987
401081,6.8,1987
401082,6.7,1987
401083,5.8,1987
401084,7.7,1987
401085,6.4,1987
401086,6.1,1987
401087,6.9,1987
401088,5.1,1987
401089,7.0,1987
401090,6.7,1987
401091,8.0,1987
401092,7.7,1987
401093,7.2,1987
401094,6.0,1987
401095,6.1,1987
401096,5.0,1987
401097,6.8,1987
401098,6.1,1987
401099,5.7,1987
401100,6.7,1987
401101,6.6,1987
401102,6.0,1987
401103,6.3,1987
401104,6.2,1987
401105,3.4,1987
401106,6.3,1987
401107,7.5,1987
401108,6.1,1987
401109,5.5,1987
401110,5.8,1987
401111,6.7,1987
401112,5.6,1987
401113,7.0,1987
401114,6.4,1987
401115,7.2,1987
401116,5.5,1987
401117,6.0,1987
401118,8.0,1987
401119,6.5,1987
401120,7.3,1987
401121,6.1,1987
401122,4.5,1987
401123,4.8,1987
401124,6.6,1987
401125,7.8,1987
401126,2.6,1987
401127,7.5,1987
401128,7.4,1987
401129,6.1,1987
401130,7.1,1987
401131,5.0,1987
401132,6.5,1987
401133,6.1,1987
401134,5.4,1987
401135,5.4,1987
401136,7.3,1987
401137,7.4,1987
401138,5.9,1987
401139,5.2,1987
401140,5.3,1987
401141,5.9,1987
401142,6.1,1987
401143,6.0,1987
401144,6.7,1987
401145,4.8,1987
401146,6.6,1987
401147,7.9,1987
401148,7.8,1987
401149,6.6,1987
401150,6.6,1987
401151,7.2,1987
401152,4.2,1987
401153,5.7,1987
401154,6.4,1987
401155,6.2,1987
401156,6.4,1987
401157,6.5,1987
401158,5.7,1987
401159,4.7,1987
401160,6.1,1987
401161,5.4,1987
401162,6.9,1987
401163,6.2,1987
401164,5.2,1987
401165,5.1,1987
401166,6.6,1987
401167,5.9,1987
401168,5.6,1987
401169,5.8,1987
401170,6.8,1987
401171,7.1,1987
401172,6.4,1987
401173,5.1,1987
401174,6.1,1987
401175,7.3,1987
401176,7.3,1987
401177,6.3,1987
401178,4.9,1987
401179,7.2,1987
401180,6.3,1987
401181,5.3,1987
401182,6.2,1987
401183,5.4,1987
401184,3.8,1987
401185,4.0,1987
401186,5.1,1987
401187,4.3,1987
401188,5.4,1987
401189,5.6,1987
401190,2.2,1987
401191,7.6,1987
401192,6.3,1987
401193,6.2,1987
401194,5.8,1987
401195,7.0,1987
401196,7.3,1987
401197,6.4,1987
401198,6.6,1987
401199,7.6,1987
401200,4.8,1987
401201,5.7,1987
401202,6.6,1987
401203,5.7,1987
401204,5.4,1987
401205,4.3,1987
401206,5.7,1987
401207,5.3,1987
401208,5.7,1987
401209,6.2,1987
401210,5.1,1987
401211,4.6,1987
401212,6.2,1987
401213,6.2,1987
401214,4.7,1987
401215,5.5,1987
401216,6.4,1987
401217,4.5,1987
401218,5.3,1987
401219,7.3,1987
401220,7.4,1987
401221,7.0,1987
401222,6.1,1987
401223,6.2,1987
401224,5.4,1987
401225,7.0,1987
401226,5.9,1987
401227,6.7,1987
401228,5.9,1987
401229,5.0,1987
401230,6.7,1987
401231,6.5,1987
401232,7.4,1987
401233,5.2,1987
401234,5.6,1987
401235,5.6,1987
401236,5.6,1987
401237,5.4,1987
401238,6.2,1987
401239,4.9,1987
401240,4.5,1987
401241,5.1,1987
401242,7.1,1987
401243,6.5,1987
401244,8.2,1988
401245,7.5,1988
401246,7.5,1988
401247,7.3,1988
401248,8.0,1988
401249,7.7,1988
401250,7.3,1988
401251,7.3,1988
401252,5.6,1988
401253,7.2,1988
401254,7.1,1988
401255,7.7,1988
401256,6.3,1988
401257,8.0,1988
401258,8.5,1988
401259,7.8,1988
401260,6.6,1988
401261,6.1,1988
401262,7.6,1988
401263,6.6,1988
401264,5.9,1988
401265,8.2,1988
401266,6.9,1988
401267,7.5,1988
401268,6.8,1988
401269,6.8,1988
401270,7.5,1988
401271,6.2,1988
401272,7.4,1988
401273,5.8,1988
401274,7.2,1988
401275,7.6,1988
401276,5.4,1988
401277,7.0,1988
401278,7.3,1988
401279,7.1,1988
401280,7.6,1988
401281,7.3,1988
401282,6.5,1988
401283,6.7,1988
401284,5.1,1988
401285,6.9,1988
401286,6.1,1988
401287,5.7,1988
401288,6.8,1988
401289,7.2,1988
401290,6.2,1988
401291,5.9,1988
401292,6.6,1988
401293,3.4,1988
401294,6.0,1988
401295,7.0,1988
401296,6.3,1988
401297,6.6,1988
401298,6.2,1988
401299,7.4,1988
401300,5.3,1988
401301,6.3,1988
401302,6.5,1988
401303,6.9,1988
401304,6.7,1988
401305,5.4,1988
401306,6.9,1988
401307,5.9,1988
401308,5.8,1988
401309,6.0,1988
401310,5.8,1988
401311,5.9,1988
401312,7.2,1988
401313,7.3,1988
401314,6.0,1988
401315,7.6,1988
401316,5.9,1988
401317,4.6,1988
401318,6.1,1988
401319,6.2,1988
401320,6.6,1988
401321,6.4,1988
401322,5.4,1988
401323,4.7,1988
401324,6.2,1988
401325,6.2,1988
401326,7.0,1988
401327,5.9,1988
401328,3.8,1988
401329,6.0,1988
401330,4.6,1988
401331,5.5,1988
401332,5.7,1988
401333,6.5,1988
401334,5.5,1988
401335,6.0,1988
401336,6.4,1988
401337,6.2,1988
401338,5.9,1988
401339,8.2,1988
401340,6.1,1988
401341,6.5,1988
401342,6.9,1988
401343,5.4,1988
401344,5.7,1988
401345,6.8,1988
401346,7.3,1988
401347,6.7,1988
401348,7.0,1988
401349,6.3,1988
401350,6.3,1988
401351,7.0,1988
401352,5.9,1988
401353,5.1,1988
401354,5.9,1988
401355,6.2,1988
401356,5.8,1988
401357,5.5,1988
401358,6.0,1988
401359,7.3,1988
401360,4.9,1988
401361,7.7,1988
401362,6.9,1988
401363,5.7,1988
401364,5.9,1988
401365,5.1,1988
401366,6.5,1988
401367,5.0,1988
401368,5.9,1988
401369,7.2,1988
401370,6.7,1988
401371,8.0,1988
401372,5.2,1988
401373,5.9,1988
401374,6.6,1988
401375,6.2,1988
401376,4.3,1988
401377,7.4,1988
401378,6.0,1988
401379,7.3,1988
401380,7.7,1988
401381,5.7,1988
401382,6.0,1988
401383,6.2,1988
401384,4.9,1988
401385,5.2,1988
401386,7.2,1988
401387,5.4,1988
401388,6.6,1988
401389,5.0,1988
401390,4.9,1988
401391,5.8,1988
401392,5.8,1988
401393,4.6,1988
401394,5.5,1988
401395,5.7,1988
401396,7.3,1988
401397,5.8,1988
401398,7.0,1988
401399,5.6,1988
401400,7.3,1988
401401,6.7,1988
401402,5.7,1988
401403,6.4,1988
401404,5.4,1988
401405,6.2,1988
401406,5.4,1988
401407,5.9,1988
401408,5.7,1988
401409,6.7,1988
401410,6.9,1988
401411,7.0,1988
401412,5.5,1988
401413,4.4,1988
401414,6.0,1988
401415,5.1,1988
401416,6.8,1988
401417,6.2,1988
401418,5.7,1988
401419,6.7,1988
401420,5.4,1988
401421,3.8,1988
401422,4.9,1988
401423,5.4,1988
401424,5.8,1988
401425,6.3,1988
401426,6.6,1988
401427,5.7,1988
401428,7.3,1988
401429,5.4,1988
401430,5.4,1988
401431,6.4,1988
401432,5.3,1988
401433,4.2,1988
401434,5.9,1988
401435,7.4,1988
401436,5.6,1988
401437,5.4,1988
401438,6.0,1988
401439,6.5,1988
401440,6.2,1988
401441,5.7,1988
401442,7.0,1988
401443,5.7,1988
401444,8.2,1989
401445,6.6,1989
401446,7.5,1989
401447,7.0,1989
401448,7.5,1989
401449,8.1,1989
401450,7.6,1989
401451,7.5,1989
401452,7.8,1989
401453,8.0,1989
401454,6.4,1989
401455,6.2,1989
401456,6.4,1989
401457,5.3,1989
401458,7.2,1989
401459,7.6,1989
401460,7.2,1989
401461,7.3,1989
401462,6.6,1989
401463,7.0,1989
401464,6.6,1989
401465,6.4,1989
401466,7.2,1989
401467,7.8,1989
401468,7.0,1989
401469,7.2,1989
401470,7.6,1989
401471,6.9,1989
401472,7.3,1989
401473,6.6,1989
401474,7.2,1989
401475,6.1,1989
401476,6.4,1989
401477,7.6,1989
401478,6.2,1989
401479,6.9,1989
401480,7.1,1989
401481,6.4,1989
401482,7.9,1989
401483,6.8,1989
401484,4.6,1989
401485,6.1,1989
401486,6.1,1989
401487,7.0,1989
401488,5.9,1989
401489,5.5,1989
401490,7.0,1989
401491,6.8,1989
401492,5.1,1989
401493,6.4,1989
401494,5.8,1989
401495,6.4,1989
401496,6.8,1989
401497,6.5,1989
401498,6.6,1989
401499,5.8,1989
401500,7.4,1989
401501,7.3,1989
401502,5.1,1989
401503,5.8,1989
401504,5.1,1989
401505,5.4,1989
401506,6.8,1989
401507,6.1,1989
401508,6.0,1989
401509,7.4,1989
401510,7.5,1989
401511,5.4,1989
401512,4.6,1989
401513,6.1,1989
401514,7.0,1989
401515,6.5,1989
401516,6.9,1989
401517,5.5,1989
401518,5.8,1989
401519,5.1,1989
401520,5.6,1989
401521,7.6,1989
401522,6.0,1989
401523,6.2,1989
401524,6.3,1989
401525,6.1,1989
401526,5.6,1989
401527,6.2,1989
401528,7.9,1989
401529,6.5,1989
401530,6.8,1989
401531,6.1,1989
401532,6.3,1989
401533,6.9,1989
401534,5.8,1989
401535,6.5,1989
401536,6.5,1989
401537,6.8,1989
401538,7.1,1989
401539,5.5,1989
401540,6.2,1989
401541,6.4,1989
401542,6.3,1989
401543,6.4,1989
401544,4.7,1989
401545,5.6,1989
401546,6.1,1989
401547,6.1,1989
401548,5.9,1989
401549,6.0,1989
401550,6.5,1989
401551,4.4,1989
401552,5.8,1989
401553,6.5,1989
401554,5.4,1989
401555,6.2,1989
401556,5.4,1989
401557,4.4,1989
401558,5.7,1989
401559,4.3,1989
401560,6.3,1989
401561,5.7,1989
401562,6.2,1989
401563,6.2,1989
401564,6.1,1989
401565,6.3,1989
401566,6.3,1989
401567,4.5,1989
401568,6.9,1989
401569,6.0,1989
401570,5.5,1989
401571,7.6,1989
401572,5.6,1989
401573,5.2,1989
401574,6.5,1989
401575,7.0,1989
401576,5.5,1989
401577,4.8,1989
401578,6.8,1989
401579,7.3,1989
401580,6.7,1989
401581,5.0,1989
401582,6.2,1989
401583,5.1,1989
401584,6.1,1989
401585,7.4,1989
401586,6.1,1989
401587,7.2,1989
401588,5.4,1989
401589,6.9,1989
401590,6.8,1989
401591,5.3,1989
401592,6.0,1989
401593,6.1,1989
401594,3.7,1989
401595,6.0,1989
401596,7.5,1989
401597,4.8,1989
401598,5.5,1989
401599,6.3,1989
401600,5.7,1989
401601,5.0,1989
401602,7.1,1989
401603,6.0,1989
401604,4.8,1989
401605,6.3,1989
401606,5.8,1989
401607,6.0,1989
401608,6.0,1989
401609,5.9,1989
401610,6.2,1989
401611,6.6,1989
401612,3.6,1989
401613,5.1,1989
401614,5.8,1989
401615,5.2,1989
401616,4.8,1989
401617,5.8,1989
401618,4.5,1989
401619,5.8,1989
401620,5.9,1989
401621,6.0,1989
401622,7.6,1989
401623,6.4,1989
401624,6.8,1989
401625,6.4,1989
401626,4.8,1989
401627,5.4,1989
401628,5.5,1989
401629,4.4,1989
401630,4.3,1989
401631,6.2,1989
401632,4.5,1989
401633,3.1,1989
401634,4.9,1989
401635,7.2,1989
401636,6.9,1989
401637,5.8,1989
401638,6.0,1989
401639,4.4,1989
401640,5.6,1989
401641,5.0,1989
401642,6.1,1989
401643,5.5,1989
401644,8.7,1990
401645,7.6,1990
401646,7.5,1990
401647,7.0,1990
401648,7.6,1990
401649,7.1,1990
401650,8.0,1990
401651,7.1,1990
401652,7.1,1990
401653,7.8,1990
401654,6.2,1990
401655,5.6,1990
401656,6.8,1990
401657,7.9,1990
401658,7.6,1990
401659,6.1,1990
401660,7.8,1990
401661,6.0,1990
401662,7.2,1990
401663,6.3,1990
401664,5.8,1990
401665,6.9,1990
401666,7.5,1990
401667,7.4,1990
401668,6.4,1990
401669,6.4,1990
401670,6.5,1990
401671,6.9,1990
401672,6.4,1990
401673,6.1,1990
401674,7.0,1990
401675,6.4,1990
401676,5.3,1990
401677,6.5,1990
401678,7.7,1990
401679,6.2,1990
401680,6.4,1990
401681,7.3,1990
401682,6.7,1990
401683,5.9,1990
401684,5.8,1990
401685,7.1,1990
401686,6.6,1990
401687,7.5,1990
401688,6.4,1990
401689,6.9,1990
401690,6.5,1990
401691,6.2,1990
401692,6.2,1990
401693,6.5,1990
401694,5.5,1990
401695,5.4,1990
401696,6.9,1990
401697,6.3,1990
401698,6.9,1990
401699,6.5,1990
401700,5.9,1990
401701,6.9,1990
401702,6.4,1990
401703,6.7,1990
401704,6.3,1990
401705,5.8,1990
401706,7.2,1990
401707,6.7,1990
401708,5.2,1990
401709,6.0,1990
401710,5.1,1990
401711,7.2,1990
401712,6.2,1990
401713,7.2,1990
401714,6.0,1990
401715,6.9,1990
401716,6.4,1990
401717,6.0,1990
401718,4.6,1990
401719,7.8,1990
401720,5.8,1990
401721,6.4,1990
401722,5.9,1990
401723,5.7,1990
401724,6.5,1990
401725,8.3,1990
401726,6.8,1990
401727,6.0,1990
401728,6.4,1990
401729,6.5,1990
401730,5.7,1990
401731,6.6,1990
401732,5.6,1990
401733,4.9,1990
401734,6.8,1990
401735,6.1,1990
401736,6.3,1990
401737,6.6,1990
401738,5.9,1990
401739,6.3,1990
401740,4.7,1990
401741,7.4,1990
401742,6.3,1990
401743,5.9,1990
401744,6.2,1990
401745,7.4,1990
401746,7.6,1990
401747,7.5,1990
401748,5.6,1990
401749,5.1,1990
401750,7.2,1990
401751,6.1,1990
401752,6.9,1990
401753,6.1,1990
401754,7.5,1990
401755,5.6,1990
401756,6.6,1990
401757,7.2,1990
401758,6.6,1990
